"module name","license","repository"
"oboe@2.1.4","BSD*","https://github.com/jimhigson/oboe.js"
"oboe@2.1.5","BSD*","https://github.com/jimhigson/oboe.js"
"precond@0.2.3","MIT*","https://github.com/MathieuTurcotte/node-precond"
"semaphore@1.1.0","MIT*","https://github.com/abrkn/semaphore.js"
